id_operacion;fecha_operacion;codigo;Marca;Modelo;Anio de lanzamiento;Anio de discontinuado;Tipo de combustible;Transmision;Plazas;Tipo de carroceria;Gama;Precio_Base_0km;Anio_fabricacion;km;precio_actual;codigo2;color
f4fcce4a-02365;18/9/2020;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2019;91600;5642;8;Beige
c3592486-07523;13/1/2020;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2020;79600;7046;3;Gris
b975c4ea-06796;4/12/2020;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2019;95000;5443;8;Beige
842fc247-01290;2/10/2020;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2019;85700;5987;6;Azul
5d38a908-05371;12/3/2020;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2020;80100;7017;2;Negro
d05baef5-07029;11/12/2020;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2020;80000;7023;8;Beige
6ca16f22-08625;6/3/2022;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2021;53100;7895;3;Gris
24f6f60d-10451;7/10/2024;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2024;13400;10920;6;Azul
d4978f35-00500;16/3/2024;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2022;36900;8140;8;Beige
b20b4282-04491;17/6/2023;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2018;102900;2171;7;Verde
9b1d9922-02721;30/12/2024;98;Skoda;Fabia;2018;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2023;27800;9375;7;Verde
890e6e3c-00262;14/7/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2020;78000;19901;7;Verde
82cd1fc1-04848;20/8/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2024;14000;43043;1;Blanco
46ccaf70-01508;19/7/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2012;175600;4628;6;Azul
b3998b90-08259;16/10/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2012;203200;4628;7;Verde
6fe5db9b-01424;23/8/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2021;56000;27770;5;Rojo
3b7518f3-02769;17/6/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2016;115700;4628;6;Azul
31bc20b0-03360;28/3/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2018;116100;4628;6;Azul
5e146a76-08118;22/12/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2023;26800;40081;2;Negro
011cdc1e-06224;13/11/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2022;48900;29413;8;Beige
2b995e43-08311;2/10/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2020;82200;18930;3;Gris
644cb988-00022;14/12/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2010;208600;4628;7;Verde
76e4b3d7-10182;27/10/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2023;25500;37605;7;Verde
96e11079-03392;24/10/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2012;169800;4628;2;Negro
bdc5f067-09351;5/2/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2013;181500;4628;3;Gris
e98a5f47-01106;1/10/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2022;49600;34804;7;Verde
89c9d8dc-05619;31/7/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2019;87600;12126;7;Verde
e02d2363-09073;31/1/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2021;59900;32421;7;Verde
8c3cb79a-04489;19/5/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2023;27300;37188;7;Verde
1375c1fc-00260;22/7/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2016;122200;4628;1;Blanco
27888334-07088;29/11/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2024;15500;42696;3;Gris
10b236e5-08194;3/3/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;147000;4628;1;Blanco
4c642249-03625;6/4/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2023;27300;39965;7;Verde
fb4f11f4-10165;6/10/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2022;41600;36656;1;Blanco
7b6862a9-04437;6/12/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2023;25600;40358;6;Azul
777214d8-06583;30/8/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;151600;4628;6;Azul
ac6ca2fb-09639;6/11/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2009;234000;4628;8;Beige
e3284b3a-01298;28/1/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2021;53300;33948;6;Azul
e0c7e3dd-04040;15/11/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2020;83600;18606;1;Blanco
48c35873-10399;15/6/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2019;78500;19786;1;Blanco
95c4ec50-07692;30/9/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2024;14800;42858;2;Negro
ee3e8b6b-00064;20/7/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2023;31100;39086;4;Plata
4fd3345a-06513;12/8/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2009;211100;4628;4;Plata
ecc0ec09-08033;6/6/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2021;63900;28718;2;Negro
e7d8c620-02725;29/3/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2011;209500;4628;5;Rojo
de1d02e9-00661;17/5/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;158400;4628;6;Azul
cfde60e6-04050;26/9/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;143900;4628;1;Blanco
70b294fa-09129;9/3/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2013;192700;4628;5;Rojo
66dbc5a6-03433;14/7/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2011;213800;4628;4;Plata
f8a7b38c-01248;13/5/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2009;232200;4628;8;Beige
5f84f51d-03769;20/11/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2020;64800;25733;5;Rojo
46b8c60d-06267;8/10/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2024;13900;43066;5;Rojo
caaa6142-03143;23/6/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2020;80500;16546;5;Rojo
45e84b3c-08018;12/10/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2013;160200;4628;4;Plata
81c39f46-01809;4/11/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;142200;4628;4;Plata
979d9997-02106;14/10/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2023;27500;39919;7;Verde
b71fca99-00322;18/7/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2009;256000;4628;6;Azul
cee79e7e-03373;1/6/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;123400;4628;8;Beige
8e96326c-08061;2/8/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2021;62400;31842;1;Blanco
59fcad5a-00199;28/12/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2012;199900;4628;6;Azul
b02d1c59-06806;16/1/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2021;67600;30639;6;Azul
b64b9a23-06561;30/7/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2018;92200;16615;6;Azul
d000cd4d-01349;9/6/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2021;55900;33347;4;Plata
9d15e68c-02508;8/11/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;144500;4628;8;Beige
735d1291-02648;2/5/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2020;76800;17402;3;Gris
cf52356a-04355;2/2/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;163300;4628;6;Azul
2d65f907-00221;17/9/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2014;178300;4628;8;Beige
018e6e6e-07918;17/11/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2024;13500;43158;4;Plata
5e27a896-10021;22/8/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2009;204000;4628;4;Plata
5c6a8c9d-07948;18/3/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2019;75200;20549;3;Gris
7d867ac3-10313;20/8/2022;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2016;118900;4628;6;Azul
3f512e77-06914;24/11/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2019;77400;25594;4;Plata
e1fe8691-09506;26/2/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2011;225000;4628;7;Verde
127d39cf-02568;18/7/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2014;185900;4628;4;Plata
897937b7-04496;16/9/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2010;228300;4628;8;Beige
c1c4941e-02161;23/10/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2010;237900;4628;5;Rojo
19737f2d-04873;13/1/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2009;235200;4628;8;Beige
51ee0911-08847;2/12/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2019;78800;25270;6;Azul
b4a7d833-10011;27/9/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2017;100100;14787;7;Verde
a036148a-09055;15/7/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2016;129600;5184;1;Blanco
451ec9c4-08379;21/8/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;154000;4628;3;Gris
f9dbd620-04125;15/10/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2017;100900;14602;8;Beige
d2463e8a-08474;30/3/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2015;153600;4628;2;Negro
2f1ece02-01501;19/4/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2020;72000;29621;5;Rojo
54ec3fb4-02193;8/7/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2013;179100;4628;1;Blanco
7b77931b-05391;13/10/2020;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2016;128400;5461;3;Gris
723291e4-04658;18/6/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2013;170900;4628;2;Negro
41adfc77-10279;27/1/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2024;16900;42372;1;Blanco
3b14af18-03015;13/6/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2021;61400;32074;7;Verde
bef1004f-10394;7/12/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2017;122800;4628;2;Negro
c4eec853-06772;9/9/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2017;133300;4628;6;Azul
bc4d0495-01602;25/9/2023;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2010;208500;4628;1;Blanco
d2a54e6c-01383;26/11/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2011;205700;4628;7;Verde
7d198312-03150;3/8/2024;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2019;93300;10807;6;Azul
ccd7d7de-01005;26/12/2021;99;Toyota;Land Cruiser;2009;En produccion;Diesel;Automatica;7;Todoterreno;Media;55000;2018;99200;14996;4;Plata
39106db1-05505;14/12/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2019;96900;9789;3;Gris
5568a74f-06716;9/3/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;32700;27589;3;Gris
88e10891-09679;26/7/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;40100;28406;5;Rojo
726700bf-00444;4/3/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;33400;27465;4;Plata
1eadf741-01651;4/7/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;42600;23699;7;Verde
61acee4b-07974;5/10/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;43100;27873;2;Negro
a959a6bb-10006;27/4/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;66500;21584;4;Plata
1419ccd3-05827;15/7/2021;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;54700;25813;5;Rojo
b6c25d57-07243;18/11/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;12800;33256;1;Blanco
762d29f1-08109;8/3/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;15300;32812;4;Plata
dec95eaf-04089;6/6/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;13300;33167;6;Azul
ee6605ec-01647;23/3/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;68900;19026;5;Rojo
14325680-06140;29/4/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2019;87300;9362;7;Verde
59d24313-07853;17/12/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;27100;30716;2;Negro
978d57b6-10307;17/5/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;58100;18813;3;Gris
07089532-09229;25/9/2021;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;66500;21584;4;Plata
96dc75de-03198;6/4/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2019;86100;13839;4;Plata
d7091c99-09519;22/9/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;15200;32830;8;Beige
65468a1d-08403;6/9/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;48700;22615;2;Negro
8ebb78ab-06621;5/6/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;40400;28353;3;Gris
1757b267-07496;2/5/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;62900;20092;4;Plata
8063beac-01345;22/5/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;16200;32652;3;Gris
fb0e127e-08453;17/12/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;67300;17179;6;Azul
d06e4690-08037;14/9/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;55100;21478;5;Rojo
fcf04ccb-10458;26/12/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;83900;12098;5;Rojo
7289cd36-01305;15/7/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;30700;27944;4;Plata
61179ad8-06288;28/6/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;24700;29010;2;Negro
bd1726ef-02699;26/12/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;75600;15704;1;Blanco
b66b15bd-03112;7/9/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;41800;28104;8;Beige
888259dc-00666;6/8/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;27500;30645;4;Plata
c2644730-08271;10/11/2021;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2019;94300;14514;1;Blanco
e5760745-08084;23/10/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;25300;31035;7;Verde
253a560a-01807;22/5/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;53000;21851;8;Beige
d86bd3c0-03446;28/6/2021;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;63000;22206;8;Beige
ec79d39e-09493;21/1/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;45700;27411;8;Beige
cb9b96f3-02592;6/3/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;67300;21442;4;Plata
2c85893a-04190;5/3/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;44300;27660;1;Blanco
a458cf9f-01084;16/10/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;38000;24516;5;Rojo
d6d58f6d-04701;25/5/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;48500;24782;8;Beige
3389b77e-00894;16/1/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;31900;27731;2;Negro
3ea8cb72-05938;23/6/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;48000;24871;7;Verde
2a053d0d-02456;23/7/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;14600;32936;5;Rojo
476070f6-06166;5/1/2021;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;59900;24889;5;Rojo
fc54e42a-02424;20/6/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;27700;30609;5;Rojo
2e60af63-02836;18/12/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;74000;18120;7;Verde
91f375ae-00268;19/1/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;78000;13146;6;Azul
00f30a34-09928;18/4/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;54200;21638;2;Negro
00739813-05972;19/7/2021;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;53800;25972;4;Plata
ac5626d6-04427;7/12/2021;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2019;82700;16575;3;Gris
e82ca885-07620;8/2/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;32800;27571;1;Blanco
e928594e-06873;20/11/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;25900;30929;4;Plata
0c24124c-08381;11/7/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;14100;33025;2;Negro
2679eb94-07592;2/5/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;64600;19790;1;Blanco
905262ff-09091;11/4/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;40000;28424;6;Azul
78890e7e-00381;18/1/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;40700;26168;4;Plata
17c659b1-01146;5/12/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;67000;15100;2;Negro
69894efc-08957;27/2/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;45100;27518;5;Rojo
41ae43dd-07328;26/8/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;28100;28406;8;Beige
6f9e69ea-04786;29/3/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;49600;24587;1;Blanco
8092a874-03305;17/2/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;64800;19755;3;Gris
4b283646-03592;9/6/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2019;101000;11192;7;Verde
ce1de267-02347;9/3/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2019;87400;9344;4;Plata
03599bcb-03934;27/11/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;16500;32599;7;Verde
6e34c186-00251;26/10/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;41600;23876;3;Gris
8db96d9d-07636;26/8/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;83000;12258;6;Azul
a3e04840-04664;28/1/2022;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2022;49700;26701;5;Rojo
c7064985-03957;8/1/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2020;76500;13413;5;Rojo
392c202a-02390;6/1/2021;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;61200;24658;8;Beige
7a85663f-10248;22/11/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;31900;27731;4;Plata
3dbed84e-10132;12/1/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2023;30900;30041;1;Blanco
e9a6c78b-03878;12/10/2024;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2024;13100;33203;7;Verde
44e7c149-07485;3/1/2023;100;Toyota;RAV4;2019;En produccion;Hibrido;Automatica;5;SUV grande;Media;38000;2021;59900;20625;1;Blanco
